"","HPC1581","HPC1583","HPC1584","HPC1585","HPC1586","HPC1587","HPC1589","HPC1591","HPC1592","HPC1594","HPC1596","HPC1597","HPC1599","HPC1600","HPC1601","HPC1602","HPC1603","HPC1605","HPC1607","HPC1608","HPC1609","HPC1610"
"62e480b7fbc49d15d3d2a0fe6aef5f88",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62e713a6820fa9b819ef575ab3014c5f",0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"6317917dbff3266471d96acb463abca9",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64a4120ad60a06da523fc690d3b62003",0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"64c217e69e7609aab725bda47022f406",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"64c5761da4a82f87b6091e02b1791f15",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64fd6a50605bfdbb323108cc6342a4f5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"652177b74e1009d99f81843a80698de3",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"65316b075919a823fbe3dee2177b2662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"65a82a5c911961c932169c0e220e77b2",0,0,0,0,0,0,0,0,0,7,36,0,3,0,0,0,23,0,0,0,0,0
"67380cd1a8cb97e0864b9a3e6daf9575",0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67dbb76f582ee5bf148f1cbd5681492d",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"69aedbeb026aee2f91d7d2330c979eac",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6b23984b2fe17d5f9edfe155f224e3e5",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6b283e64341526a8b63ca659dfef98e5",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"6b35850428fbd3b320f25fe218af3a78",0,0,0,0,0,0,0,0,0,4,99,0,0,0,0,0,0,0,0,0,0,0
"6b393f09240448ec924a806064e8c3d7",0,0,0,0,0,0,0,0,0,11,10,26,8,0,0,0,0,0,0,0,0,3
"6c1aca20caa77a2ab96e9def38eb1a8f",0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,3,0,4,0,0,0
"6c42ec85481ff6aa8de8d43132ca5a20",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6d53cdd772c4fc0282c670c81aeab3a0",0,0,0,0,0,0,0,0,9,0,2,0,0,52,2,0,13,11,0,0,0,4
"6d5f29dd52b4561905067ff97092fd44",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6de0f45093fc61099dec3bf673f8cce5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"6e14aa93e976f784b5235093a71d2f92",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6e28ba17b7b0e0bb43a0bf751695f359",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6e6d69b17294fb709b62546d6856a565",7,0,0,0,0,0,0,0,10,28,12,24,124,40,18,0,12,6,0,9,0,2
"6f3fb15f8d3d76988af7c370f113044f",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6fc8fdf6401e53683cc2fe1e62cfc6d7",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"724e4abb18966dfd7cc77e8f711b5ced",249,0,0,0,0,0,0,0,0,0,14,0,0,215,0,0,26,0,0,0,0,0
