Name,HPC1401,HPC1403,HPC1406,HPC1408,HPC1409,HPC1410,HPC1412,HPC1413,HPC1414,HPC1415,HPC1416,HPC1417,HPC1418,HPC1419,HPC1420,HPC1421,HPC1422,HPC1423,HPC1425,HPC1426,HPC1428,HPC1429,HPC1430,HPC1433,HPC1434,HPC1436,HPC1437,HPC1438,HPC1440,HPC1441,HPC1442,HPC1443,HPC1444,HPC1446,HPC1447,HPC1448,HPC1449,HPC1452,HPC1453,HPC1454,HPC1455,HPC1456,HPC1457,HPC1458,HPC1459,HPC1460,HPC1463,HPC1464,HPC1465,HPC1466,HPC1467,HPC1468,HPC1471,HPC1472,HPC1473,HPC1474,HPC1475,HPC1476,HPC1477,HPC1478,HPC1479,HPC1480,HPC1483,HPC1486,HPC1487,HPC1490,HPC1491,HPC1492,HPC1493,HPC1494,HPC1495,HPC1496,HPC1497,HPC1498,HPC1500,HPC1501,HPC1502,HPC1503,HPC1504,HPC1506,HPC1507,HPC1512,HPC1515,HPC1517,HPC1518,HPC1519,HPC1520,HPC1521,HPC1522,HPC1524,HPC1525,HPC1526,HPC1527,HPC1528,HPC1529,HPC1531,HPC1532,HPC1533,HPC1534,HPC1536,HPC1539,HPC1540,HPC1541,HPC1542,HPC1544,HPC1546,HPC1547,HPC1549,HPC1550,HPC1552,HPC1553,HPC1555,HPC1556,HPC1560,HPC1561,HPC1563,HPC1564,HPC1565,HPC1567,HPC1568,HPC1569,HPC1570,HPC1571,HPC1572,HPC1573,HPC1574,HPC1576,HPC1577,HPC1578,HPC1579,HPC1580,HPC1581,HPC1583,HPC1584,HPC1585,HPC1586,HPC1587,HPC1589,HPC1591,HPC1592,HPC1594,HPC1596,HPC1597,HPC1599,HPC1600,HPC1601,HPC1602,HPC1603,HPC1605,HPC1607,HPC1608,HPC1609,HPC1610,HPC1611,HPC1612,HPC1615,HPC1618,HPC1619,HPC1621,HPC1622,HPC1623,HPC1625,HPC1626,HPC1627,HPC1628,HPC1629,HPC1630,HPC1631,HPC1632,HPC1633,HPC1634,HPC1635,HPC1637,HPC1638,HPC1639,HPC1640,HPC1642,HPC1643,HPC1645,HPC1648,HPC1649,HPC1650,HPC1651,HPC1652,HPC1654,HPC1655,HPC1657,HPC1661,HPC1662,HPC1663,HPC1664,HPC1665,HPC1667,HPC1668,HPC1669,HPC1417KNZ,HPC1483KNZ,HPC1518KNZ,HPC1662KNZ,HPC1671,HPC1672,HPC1674,HPC1675,HPC1676,HPC1677,HPC1679,HPC1680,HPC1681,HPC1682,HPC1684,HPC1686,HPC1688,HPC1689,HPC1691,HPC1693,HPC1695,HPC1697,HPC16971,HPC1699,HPC1700,HPC1701,HPC1704,HPC1705,HPC1707,HPC1708,HPC1709,HPC1710,HPC1714,HPC1715,HPC1716,HPC1718,HPC1719,HPC17201,HPC1721,HPC1723,HPC1724,HPC1725,HPC1728,HPC1729,HPC1730
HPC1401,0,0.815921938,0.839205582,0.712112422,0.824852611,0.834103209,0.764283499,0.907661777,0.805992544,0.779885886,0.83239442,0.791417508,0.780222965,0.841320103,0.780201475,0.754735197,0.840709348,0.815579834,0.873602344,0.843774341,0.824597837,0.821713094,0.744703041,0.786582495,0.822021508,0.777316685,0.77747803,0.832303763,0.902789531,0.786405245,0.826380669,0.80974122,0.734368092,0.709864881,0.87031765,0.809389929,0.814094973,0.794316579,0.905496637,0.770724808,0.78928646,0.877482403,0.8648772,0.784528114,0.85870953,0.838830185,0.914179632,0.939211071,0.950782266,0.891366106,0.914607926,0.910661731,0.895811961,0.938933707,0.900856031,0.941211365,0.926807077,0.923501936,0.939119713,0.926086276,0.921226119,0.905120202,0.933038815,0.920864599,0.885021229,0.920056938,0.843292908,0.842560362,0.831717579,0.798493719,0.877230835,0.917478623,0.808020351,0.892515922,0.934861409,0.869990653,0.800071826,0.840701375,0.923369434,0.859267231,0.906424509,0.854913747,0.854863805,0.839993451,0.836165768,0.896772515,0.905413735,0.961703382,0.838392043,0.939426865,0.952214913,0.831586523,0.928482488,0.931966535,0.884310543,0.844668838,0.860663367,0.944898379,0.994785487,0.973782897,0.937767991,0.947195531,0.915240524,0.931930624,0.870249461,0.852595495,0.973788392,0.957903462,0.928639158,0.967667512,0.960596855,0.961575127,0.98847638,0.930808847,0.969345231,0.969313656,0.971286179,0.952015973,0.940398061,0.917694694,0.93894644,0.931513528,0.953529485,0.973475323,0.968870177,0.95036054,0.966748488,0.955775997,0.955291527,0.951009381,0.939510903,0.870379341,0.882081949,0.816811981,0.843118365,0.820070392,0.890234677,0.814916018,0.894617794,0.891128504,0.924068323,0.90057426,0.925038117,0.919894201,0.887692693,0.851204681,0.921486158,0.822895318,0.909926065,0.891589816,0.933370948,0.862978879,0.867402093,0.836610409,0.789285132,0.911966667,0.895968831,0.92357383,0.871075396,0.907427567,0.918191736,0.898460501,0.882438955,0.887835621,0.771077288,0.867376953,0.77739529,0.899493662,0.809072993,0.850020688,0.902459189,0.904361386,0.900896504,0.871065032,0.821421928,0.877855823,0.92261072,0.974926233,0.928527858,0.970987911,0.926967715,0.911675302,0.965743818,0.942194748,0.925025213,0.942084861,0.941796866,0.976985297,0.901548779,0.931695955,0.921672354,0.951205361,0.944497845,0.937901471,0.92527284,0.86522821,0.956915706,0.872306988,0.946400689,0.945534144,0.916794528,0.912280771,0.919783292,0.951299182,0.954748736,0.959284157,0.977049197,0.940306904,0.943298576,0.914053842,0.988940075,0.956252971,0.928410424,0.944968091,0.956746027,0.949232631,0.956086909,0.960900138,0.915660763,0.948387557,0.91644684,0.949894353,0.930379603,0.91122327,0.974589885,0.924441958,0.901577919,0.959147862,0.931888848,0.92073839,0.91142126,0.905489888,0.835953256,0.895582603,0.932223341,0.909673131,0.931906306,0.9519532,0.947054054,0.879346001
HPC1403,0.815921938,0,0.850334696,0.837138265,0.854965491,0.851056821,0.793952115,0.758193914,0.813074871,0.868287759,0.868831571,0.910566944,0.85395753,0.788829639,0.857806874,0.836825491,0.81726944,0.784378369,0.838051441,0.857310993,0.816102438,0.81332274,0.731462434,0.846905911,0.838196557,0.865011793,0.911912414,0.915857061,0.972299999,0.891541649,0.769056993,0.904723037,0.822977549,0.873263114,0.891362606,0.873591941,0.932310437,0.944635687,0.920471381,0.908253509,0.903340414,0.938047299,0.854080802,0.833500327,0.896085889,0.860396653,0.945112214,0.912825128,0.919809506,0.90546103,0.892685629,0.911390254,0.853428456,0.927415329,0.908777219,0.91746017,0.930868859,0.925217155,0.888228444,0.936671596,0.902194805,0.9057656,0.920825332,0.907678079,0.943858678,0.926587892,0.8866482,0.860911971,0.846210166,0.814023631,0.865650295,0.860652508,0.898853191,0.877625164,0.892996103,0.870515866,0.813316741,0.88877241,0.845205533,0.852716729,0.86289008,0.899282524,0.84125782,0.860868235,0.868193969,0.912299613,0.86099184,1,0.912209179,0.954813549,0.911860901,0.895046904,0.90536926,0.965079223,0.889674005,0.902677544,0.902760739,0.981133929,0.981651949,0.966178976,0.964846355,0.961946543,0.995053176,0.967906657,0.902873526,0.919055289,0.979869394,0.959752669,0.95034938,0.963718819,0.964129159,0.967668281,0.992887148,0.975253952,0.977692723,0.986379336,0.989303512,0.98289326,0.969834316,0.971628824,0.970678417,0.982690925,0.982298574,0.985231441,0.982823635,0.992899295,0.98321217,0.987399366,0.989857778,0.985505289,0.985139233,0.876328306,0.919762619,0.914313995,0.946510502,0.826837994,0.94126508,0.90169432,0.963603156,0.984270327,0.978561044,0.913450937,0.990329563,0.973776151,0.888051285,0.960605915,0.871259844,0.864799759,0.96969458,0.978013164,0.978785115,0.950176709,0.954543307,0.882267701,0.898785259,0.962665795,0.968893897,0.980236274,0.924921968,0.977421219,0.959539899,0.907854171,0.947085314,0.953712989,0.844584362,0.924603409,0.918326758,0.970276155,0.908646367,0.885038357,0.889360538,0.964551414,0.91018596,0.875508618,0.904588359,0.946567342,0.945769742,0.962580104,0.951173809,0.945341034,0.93646517,0.957786139,0.991997573,0.941616899,0.94959965,0.99331976,0.992864454,0.97879536,0.949227934,0.96653599,0.965007058,0.991275834,0.966998141,0.945208012,0.962752996,0.917593794,0.929403232,0.896718185,0.956745761,0.96869981,0.951885227,0.965113523,0.97498235,0.979091759,0.984675325,0.980169356,0.992878816,0.98262447,0.981567448,0.946409329,0.993141382,0.963480685,0.969053738,0.973170947,0.969990939,0.989875839,0.988773234,0.987321646,0.940112469,0.970188954,0.899196754,0.980060856,0.96006304,0.958519776,0.980707735,0.982809219,0.944038233,0.965767984,0.969265648,0.955962884,0.926554387,0.93573919,0.916605899,0.900742477,0.956623688,0.94816965,0.969139821,0.977842795,0.978093779,0.943112912
HPC1406,0.839205582,0.850334696,0,0.845829018,0.827716765,0.939156518,0.811208255,0.864399195,0.741356205,0.84999743,0.871983112,0.830685262,0.782462473,0.63621049,0.744405774,0.8535754,0.872976855,0.801003333,0.813142106,0.87448949,0.853506909,0.77952805,0.779766707,0.889741964,0.807772191,0.828924711,0.833764129,0.78613055,0.870944449,0.921598032,0.89055504,0.830592543,0.878104228,0.89235901,0.850320486,0.813012638,0.817728967,0.887500373,0.87613119,0.776328739,0.820924908,0.904729368,0.867286783,0.815724397,0.809150189,0.840305926,0.915195945,0.947082648,0.838738025,0.912974243,0.913378329,0.815563513,0.931712072,0.874044412,0.928768541,0.943949749,0.819164971,0.967805489,0.94497855,0.934471074,0.932857587,0.943492604,0.941725996,0.901282244,0.91513269,0.913033174,0.882863514,0.86553148,0.822634167,0.804521482,0.8818994,0.896833836,0.862711514,0.862711731,0.922456816,0.878014048,0.839167258,0.902889938,0.92691166,0.845410749,0.903247251,0.889946746,0.871565755,0.933757552,0.851628977,0.916343146,0.86871634,0.883965979,0.925235277,0.935633384,0.876066664,0.918058909,0.919594667,0.865683327,0.882169506,0.872642308,0.925220661,0.802544664,0.986985341,0.919281883,0.925814864,0.936763727,0.922372401,0.936902964,0.937322778,0.89672532,0.797755138,0.878699764,0.92988962,0.961802123,0.959560469,0.9506979,0.989556964,0.947893672,0.949850192,0.980633105,0.972432004,0.85051047,0.937502899,0.952335649,0.917838727,0.976462341,0.977443927,0.989572593,0.994205366,0.981834402,0.970031558,0.963658515,0.946349834,0.964497583,0.943809323,0.88204568,0.803569621,0.879822619,0.89152946,0.94361845,0.772525445,0.895775258,0.930881054,0.950152387,0.93523291,0.921957965,0.927132855,0.950073788,0.919549427,0.935901534,0.86450153,0.859610326,0.958735024,0.96409513,0.869785933,0.961013711,0.870157943,0.68638698,0.850812137,0.862371215,0.907655182,0.936879644,0.914306062,0.934013565,0.928422776,0.945314233,0.893368232,0.922609899,0.925088326,0.892664444,0.840154713,0.939601481,0.914215601,0.881956722,0.860069415,0.921802633,0.95470449,0.754970666,0.756065493,0.831178526,0.925228298,0.990056089,0.95117987,0.925726118,0.951280904,0.943455486,0.867358789,0.952932964,0.947016406,0.959388875,0.955660313,0.878467739,0.823568869,0.953102416,0.967745315,0.880819475,0.969694685,0.925200002,0.946066371,0.876301455,0.955629577,0.867557652,0.84926207,0.978110452,0.979363299,0.958086611,0.961332365,0.951233685,0.960237337,0.954508408,0.971887806,0.981211602,0.950710513,0.975899832,1,0.994280162,0.975666384,0.965276008,0.956916987,0.984832146,0.982673886,0.982619992,0.965317905,0.988958501,0.898736272,0.958306493,0.961331854,0.960788851,0.977273432,0.954947652,0.937071812,0.924143656,0.945919963,0.927826059,0.928091994,0.950402595,0.952567611,0.919329201,0.953952549,0.952264797,0.971400001,0.971265089,0.958410802,0.915716159
HPC1408,0.712112422,0.837138265,0.845829018,0,0.71576317,0.922606403,0.690093143,0.849958829,0.777683844,0.709014313,0.740092711,0.742959194,0.735928596,0.833660837,0.746468212,0.615899165,0.799665072,0.754101051,0.741572367,0.795911966,0.785122358,0.781258425,0.76364477,0.884886192,0.825225914,0.808585911,0.764149492,0.811847928,0.857455244,0.837018678,0.804969773,0.848721732,0.794637622,0.740118671,0.791669728,0.858720804,0.848306403,0.807427347,0.883926257,0.774693149,0.70138068,0.845383835,0.762285378,0.739015324,0.804138933,0.783930846,0.922048077,0.911284725,0.925871725,0.918731719,0.868718738,0.900792625,0.873242268,0.826237728,0.893467892,0.915628828,0.874838628,0.907700519,0.920269953,0.896461846,0.884280378,0.886079903,0.90632617,0.857619874,0.902653681,0.870032767,0.796239538,0.852813886,0.773731297,0.813276757,0.832788103,0.813732551,0.814510011,0.771223688,0.920669174,0.775823085,0.76834882,0.810322093,0.87285252,0.782264937,0.749690457,0.812658553,0.755657415,0.85771697,0.83387982,0.765671638,0.744161801,0.965579468,0.902405585,0.913047684,0.927876617,0.896617485,0.946708117,0.912434919,0.954810851,0.918219578,0.907127338,0.92861979,0.985425691,0.937238674,0.93766691,0.895403523,0.949522573,0.932560002,0.934606443,0.887978096,0.939786965,0.92078067,0.89425334,0.977308988,0.950302702,0.970960277,0.991688991,0.940515169,0.958092268,0.972222766,0.971761967,0.961442433,0.914433325,0.902652315,0.923161578,0.925733936,0.963256324,0.987654934,0.977274103,0.958498475,0.929033517,0.917519028,0.914759395,0.916657137,0.901353652,0.810081052,0.876254172,0.907743599,0.832867172,0.889852743,0.87031066,0.788696448,0.89573581,0.902989002,0.863580637,0.892900405,0.898743326,0.923954129,0.910581748,0.840551151,0.836278525,0.708728553,0.87977711,0.905754395,0.941118809,0.889282027,0.793057016,0.740131377,0.717942511,0.865088362,0.884563384,0.923545825,0.877753136,0.898389303,0.903978575,0.892245264,0.835435677,0.859988877,0.802655214,0.823585848,0.790535066,0.895225037,0.873024877,0.844297558,0.788292218,0.83202655,0.889657049,0.838116645,0.777663028,0.86327109,0.936304728,0.969391096,0.922679956,0.97459249,0.902573259,0.903353114,0.937184208,0.918546367,0.916723825,0.912939679,0.888531864,0.9681407,0.879231884,0.923231266,0.914855104,0.93358337,0.962949814,0.915019924,0.916373075,0.814436963,0.923870574,0.855691146,0.909717294,0.974123211,0.95570046,0.919716195,0.934687638,0.965512756,0.909637728,0.944130193,0.974970095,0.959424011,0.912753752,0.966895662,0.988284919,0.9925116,0.959341498,0.93798289,0.919427118,0.957966187,0.941102392,0.954992742,0.94860949,0.986852753,0.928635143,0.938965455,0.925511433,0.885940664,0.964722768,0.933676413,0.921271649,0.940390629,0.917782033,0.897492859,0.886404314,0.923886156,0.920619026,0.899102334,0.94508138,0.930475401,0.933659744,0.949782229,0.9332077,0.926506896
HPC1409,0.824852611,0.854965491,0.827716765,0.71576317,0,0.931621192,0.709166492,0.846277934,0.797180119,0.73412848,0.770371423,0.703658208,0.675304997,0.795306699,0.684334754,0.702666073,0.729535563,0.760852622,0.699421081,0.763393995,0.765260466,0.794179583,0.80896731,0.829807344,0.816686598,0.820243091,0.678104039,0.779424852,0.93599823,0.860018601,0.798038265,0.768686876,0.729020615,0.792974092,0.763888572,0.780336606,0.816135672,0.848476275,0.866157441,0.711886649,0.757335181,0.84277163,0.829363633,0.78349676,0.794389281,0.76263789,0.884064274,0.890952838,0.933415331,0.914009715,0.918642515,0.927112936,0.86622986,0.854452439,0.928920255,0.893588724,0.888660727,0.927350242,0.944633805,0.89078605,0.877176342,0.871961229,0.886813062,0.887675815,0.897171883,0.831947171,0.849695853,0.873610232,0.757579479,0.780753039,0.890444414,0.886412773,0.813460997,0.831741028,0.896990771,0.872060261,0.831510704,0.936555327,0.923953,0.841191957,0.793598109,0.798017516,0.836293424,0.844542362,0.819858755,0.879110747,0.836927731,0.954683778,0.919005774,0.930412062,0.946615633,0.891241075,0.984953016,0.919626848,0.97572672,0.917243067,0.911134064,0.903628803,0.987978524,0.932625599,0.912753803,0.897092204,0.915892134,0.942027009,0.916995509,0.867172103,0.94033503,0.958810666,0.912510729,0.972092205,0.963085704,0.956498656,0.97010821,0.908447635,0.955954689,0.961467997,0.957528986,0.93528183,0.940749132,0.942530099,0.958815088,0.945495104,0.959216595,0.971890829,0.958758371,0.951285065,0.981230965,0.961484414,0.960743856,0.964170737,0.954369885,0.811766309,0.863617485,0.824227504,0.861378905,0.89557546,0.840436947,0.804641248,0.89884977,0.886443406,0.86999112,0.894340333,0.909222309,0.873731756,0.908808016,0.844064937,0.773106559,0.732220403,0.837354396,0.863765352,0.86408478,0.882090724,0.875564401,0.764371965,0.749886907,0.876961359,0.90136752,0.92082638,0.896672845,0.909253242,0.89833764,0.919757687,0.815339122,0.84235026,0.778126853,0.798013456,0.758136371,0.830704366,0.81573776,0.821714069,0.822651322,0.855165354,0.90515302,0.836357599,0.81932401,0.839714902,0.939204962,0.978567557,0.889666274,0.96108872,0.919950543,0.907702028,0.963430504,0.949324401,0.904802097,0.941634405,0.967958741,0.982466837,0.940206651,0.919748636,0.934696076,0.945219275,0.975416733,0.972304563,0.967049694,0.741628462,0.926080859,0.853010912,0.952808228,0.963409988,0.905965253,0.897748316,0.928292522,0.919973673,0.920983482,0.912051484,0.935164356,0.949296138,0.91489774,0.923084065,0.971059902,0.969106247,0.94886392,0.909370955,0.911116216,0.9181695,0.920840724,0.916472607,0.9026745,0.966338263,0.932432976,0.923335488,0.887823133,0.915854626,0.897878472,0.912171168,0.891039262,0.942757121,0.895083061,0.853937753,0.856201436,0.896748798,0.913037458,0.883407668,0.914184007,0.885863069,0.90660042,0.94036955,0.897021777,0.904452444
HPC1410,0.834103209,0.851056821,0.939156518,0.922606403,0.931621192,0,0.8891264,0.868838297,0.943387202,0.947300366,0.942087474,0.923754818,0.914940777,0.899728546,0.930337916,0.923486473,0.951208883,0.894698063,0.908293257,0.809783415,0.906460364,0.914432382,0.822542425,0.905442714,0.899325628,0.914218351,0.949910504,0.92294929,0.965749367,0.882986148,0.843745149,0.964789786,0.818418081,0.868223897,0.924650044,0.910146031,0.973963993,0.979912332,0.971186138,0.978433611,0.960694133,0.959556138,0.927117269,0.923424384,0.929048623,0.985007573,0.991219796,0.979728169,0.937408946,0.9298662,0.950860976,0.973226091,0.960180379,0.977027332,0.964215496,0.964357988,0.959183682,0.973521947,0.934666963,0.961953481,0.969513126,0.9764202,0.975190242,0.972073556,0.976828123,0.968179848,0.922891964,0.895384848,0.906225444,0.85777442,0.970696484,0.889508732,0.938417756,0.940125429,0.958832722,0.925897003,0.85277527,0.878977875,0.870334633,0.946193082,0.936040734,0.94451565,0.909941161,0.908061464,0.917266502,0.972816742,0.910257965,0.988546889,0.876631067,0.972679774,0.929798235,0.884078028,0.950135355,0.972157875,0.844821644,0.891324341,0.91477088,0.983399119,0.989602622,0.96723614,0.974481272,0.987321067,0.995308788,0.958876404,0.908762443,0.928814349,0.991445342,0.981893593,0.983924136,0.977304242,0.932897562,0.960313463,1,0.992559855,0.995830716,0.994684409,1,0.973370888,0.970535842,0.951678128,0.953924624,0.990761571,1,0.977664782,1,0.994745819,0.985527113,0.97856989,0.982017797,0.945458326,0.967791798,0.939174259,0.971304922,0.896890569,0.942073949,0.792392683,0.932918773,0.940778653,0.964337428,0.986318004,0.976273649,0.96602658,0.986453247,0.979933535,0.964783382,0.900983611,0.936765206,0.925646078,0.988640183,0.988741696,0.970986966,0.964796255,0.958534381,0.952021995,0.932579916,0.957658853,0.958726872,0.962235943,0.935399962,0.956159855,0.977866092,0.924987107,0.958865667,0.969534096,0.893675524,0.953799585,0.946960787,0.986743275,0.898053692,0.948330423,0.90703985,0.96382402,0.915093925,0.923050304,0.930187965,0.974235209,0.980323405,0.977207178,0.975545209,0.974281234,0.940834172,0.98134607,0.949235642,0.901114221,0.981693802,0.982451744,0.980224523,0.965872018,0.971645133,0.981019718,0.945212437,0.985539064,0.975537547,0.925345511,0.980607184,0.930722166,0.976736532,0.937501464,0.97912802,0.965330209,0.961238916,0.980263617,0.978188014,0.978989744,0.992736327,0.992531461,1,0.983457983,0.993265905,0.949943677,0.993356192,0.966590857,0.953928064,0.989493879,0.98346893,0.994150934,0.972148942,0.972886829,0.945416874,0.974076939,0.934371218,0.987540357,0.983746179,0.962211609,0.98678026,0.981010096,0.960640257,0.975615739,0.985304838,0.989952701,0.96858022,0.962850853,0.910596351,0.950539212,0.981816825,0.982816446,0.98963931,0.986757039,0.985518423,0.96713005
HPC1412,0.764283499,0.793952115,0.811208255,0.690093143,0.709166492,0.8891264,0,0.788692439,0.795757181,0.710066419,0.817108311,0.757918177,0.718842277,0.775294989,0.76852792,0.738347618,0.831965896,0.763517509,0.764436966,0.819221555,0.781661561,0.769058718,0.757638971,0.844208237,0.777759243,0.822457382,0.750679275,0.704709885,0.879157978,0.836134217,0.83428809,0.811914679,0.778841838,0.799518341,0.81161146,0.833645644,0.837103976,0.7463797,0.913433137,0.751182598,0.69123382,0.84176036,0.774434327,0.817726461,0.781812483,0.838997709,0.931277302,0.914452155,0.933586801,0.902306707,0.896654689,0.914582468,0.856194742,0.896853124,0.885984281,0.882484071,0.855934699,0.918905228,0.896591037,0.871127128,0.8806382,0.89488765,0.876824697,0.890950557,0.883749823,0.863807947,0.853335666,0.852537257,0.757775811,0.786970194,0.792654041,0.802046373,0.771622099,0.827504818,0.920211448,0.806037629,0.790335094,0.812987714,0.840957928,0.817131544,0.804958358,0.790087973,0.807624637,0.844064144,0.801494907,0.832577645,0.800099337,0.960846658,0.915255136,0.917216937,0.892144562,0.872988576,0.913919425,0.912634816,0.935953919,0.891366469,0.875528816,0.893106381,0.963587236,0.905170453,0.92155057,0.876625745,0.944354257,0.976239436,0.924200117,0.866685785,0.957959807,0.927367328,0.848206872,0.945126693,0.934436909,0.9339568,0.968708043,0.925976061,0.935931909,0.961887741,0.947446899,0.933146189,0.897936919,0.874087768,0.901184593,0.921529019,0.918144701,0.965105001,0.948556571,0.947704725,0.927601716,0.913751766,0.91184977,0.916072862,0.894078059,0.769088744,0.848187306,0.857422045,0.852620002,0.887427954,0.856677817,0.800257657,0.861354749,0.9003705,0.856973409,0.904960652,0.889569982,0.887307317,0.908092372,0.822527407,0.854493812,0.727980999,0.862908918,0.874155922,0.918324572,0.844552057,0.851937979,0.778605649,0.757163307,0.86908338,0.858959642,0.893713825,0.887779369,0.87993806,0.889748299,0.87655823,0.848276655,0.836073955,0.819242668,0.828950863,0.745005568,0.883799576,0.850598691,0.833324381,0.857859836,0.871477246,0.874590213,0.772439188,0.777105182,0.884700304,0.91802983,0.946697082,0.911013278,0.947085671,0.877052437,0.857649938,0.920137678,0.881433908,0.904787441,0.913589979,0.897877198,0.945411134,0.902224036,0.896822154,0.903890514,0.924405792,0.949387298,0.914894635,0.883505348,0.791103843,0.931593177,0.843173858,0.932144304,0.95834335,0.936705474,0.91825113,0.934917086,0.933891269,0.935727408,0.931514772,0.976282153,0.919105389,0.927772739,0.947487464,0.978786644,0.984173443,0.937537365,0.929461262,0.953513676,0.939543982,0.941517079,0.949204515,0.938326543,0.974824349,0.955801175,0.957000676,0.929496148,0.920239872,0.963048811,0.908101725,0.93785282,0.962383376,0.942717193,0.914646192,0.920033279,0.953389764,0.925636335,0.925660828,0.945655718,0.931197143,0.931355635,0.941423838,0.930417362,0.918391254
HPC1413,0.907661777,0.758193914,0.864399195,0.849958829,0.846277934,0.868838297,0.788692439,0,0.835101064,0.804310076,0.900043493,0.864845891,0.788132051,0.801461222,0.831045298,0.868641318,0.931704437,0.768375392,0.834873702,0.781100827,0.814116396,0.850939013,0.885012071,0.912166898,0.832256137,0.922586527,0.910677707,0.896586859,0.950870497,0.929217958,0.810770822,0.935092137,0.877488681,0.891565986,0.891702088,0.878219351,0.903276865,0.921052846,0.935610551,0.87115002,0.89099703,0.903385825,0.84810382,0.891056451,0.884022181,0.905524273,0.969499903,0.946627041,0.904521731,0.920947328,0.892966547,0.943520568,0.912145708,0.922979565,0.940024473,0.916085584,0.900401236,0.928358356,0.876606517,0.911098894,0.898019241,0.895077518,0.914434841,0.923858111,0.932112327,0.91917504,0.880931177,0.843792336,0.791274373,0.778593897,0.909497056,0.84195863,0.899653694,0.875388904,0.928781144,0.894987767,0.786635961,0.864677436,0.791260736,0.903345743,0.885760316,0.86791901,0.933929485,0.892694837,0.85253793,0.945326194,0.869244057,0.968592315,0.936587742,0.931061206,0.88976849,0.867548762,0.914445961,0.949448799,0.921666002,0.935087355,0.931632178,0.950664745,0.967006317,0.951392442,0.948268524,0.938390116,0.963278778,0.9658678,0.958197223,0.943520516,0.963789921,0.918681431,0.94202854,0.941763751,0.887217881,0.909462483,0.983135288,0.968693688,0.956041525,0.964865692,0.976723109,0.946860722,0.945324086,0.939418058,0.930095145,0.967363222,0.979608667,0.951449467,0.992283641,0.983897753,0.97938743,0.956192118,0.944607322,0.902752771,0.944932424,0.903267524,0.907819795,0.922260974,0.898719616,0.833540766,0.901140292,0.868503097,0.923680672,0.961242829,0.924120664,0.92241237,0.943530531,0.943498048,0.933077298,0.889857234,0.893466837,0.815704528,0.942356263,0.950198964,0.945625871,0.904735116,0.938011917,0.850072668,0.854203014,0.929237528,0.925186284,0.954135071,0.927566368,0.909443061,0.927484637,0.849559584,0.909223139,0.884818034,0.893583824,0.870364591,0.86025612,0.936471187,0.918082547,0.878380108,0.83860603,0.941029128,0.828464218,0.897922854,0.845997749,0.939261421,0.971024772,0.952267417,0.949084867,0.918295913,0.864562872,0.927745373,0.934628984,0.890604463,0.941859317,0.95973498,0.952839763,0.946084806,0.955774852,0.936727519,0.960973643,0.92145565,0.962859276,0.908401777,0.951771046,0.881235229,0.9351772,0.886711041,0.964759452,0.980089399,0.974459818,0.946235528,0.939009303,0.947276315,0.963117424,0.975115877,0.978087837,0.968298026,0.941149623,0.958249504,0.987148296,0.975597672,0.945619908,0.948229606,0.951748495,0.969503613,0.93729961,0.943038628,0.955805417,0.968030016,0.963160213,0.961738659,0.947372688,0.960232682,0.963833224,0.954146737,0.95567749,0.971363009,0.961382755,0.939194715,0.950038192,0.965195557,0.959070005,0.958452851,0.941328022,0.930799121,0.973174699,0.958083048,0.948533473,0.963595801
